id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_verifications_phone,host_verifications_offline_government_id,host_verifications_identity_manual,host_verifications_reviews,host_verifications_email,host_verifications_selfie,host_verifications_jumio,host_verifications_government_id,amenities_Coffee_maker,amenities_Free_street_parking,amenities_Extra_pillows_and_blankets,amenities_Washer,amenities_Shampoo,amenities_Dryer,amenities_Hot_water,amenities_Kitchen,amenities_Carbon_monoxide_alarm,amenities_Air_conditioning,amenities_Dedicated_workspace,amenities_Wifi,amenities_First_aid_kit,amenities_Microwave,amenities_Bathtub,amenities_TV,amenities_Essentials,amenities_Free_parking_on_premises,amenities_Cooking_basics,amenities_Private_entrance,amenities_Hair_dryer,amenities_Oven,amenities_Dishes_and_silverware,amenities_Smoke_alarm,amenities_Refrigerator,amenities_Iron,amenities_Heating,amenities_Long_term_stays_allowed,amenities_Bed_linens,amenities_Stove,amenities_Dishwasher,amenities_Hangers,amenities_Fire_extinguisher,bathrooms_type,distance_to_CBD,host_in_same_neighbourhood,host_year,description_words_count,occu_rate_oct,occu_rate_nov,occu_rate_dec,occu_rate_jan,occu_rate_feb,occu_rate_mar,occu_rate_apr,occu_rate_may,occu_rate_jun,occu_rate_jul,occu_rate_aug,occu_rate_sep,Q1,Q2,Q3,Q4
33749416,144854410,within an hour,1,0.92,0,4,0,Montclare,Private room in bungalow,Private room,2,1,1,1,115,3,1125,3,3,1125,1125,3,1125,0,26,36,50,139,2021/10/19,27,13,2,30_days,4.96,5,5,5,5,4.89,5,1,2,1,1,0,1.1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,private,10.623,0,4,549,0.709677419,0.4,0.709677419,0.064516129,0,0,0.5,1,1,1,1,1,0.606451613,0.021505376,0.833333333,1
33753806,220328753,within an hour,1,0.99,0,3,0,Near West Side,Private room in condominium (condo),Private room,4,1,1,4,99,2,1125,2,2,1125,1125,2,1125,0,24,54,84,359,2021/10/19,40,15,3,30_days,4.83,4.9,4.78,4.95,4.88,4.85,4.6,1,3,1,2,0,1.63,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,shared,1.8715,0,3,1000,0.129032258,0.066666667,0,0,0,0,0,0,0,0,0,0,0.065232975,0,0,0
33755589,220328753,within an hour,1,0.99,0,3,0,Near West Side,Entire condominium (condo),Entire home/apt,8,1,2,6,250,2,1125,2,2,1125,1125,2,1125,0,16,45,75,350,2021/10/18,17,9,1,30_days,4.76,4.82,4.76,4.94,4.65,4.94,4.76,1,3,1,2,0,7.08,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,private,1.8658,0,3,1000,0.322580645,0.166666667,0,0,0,0,0,0,0,0,0,0,0.163082437,0,0,0
33804619,10917550,within an hour,0.98,0.98,0,4,0,West Town,Entire rental unit,Entire home/apt,4,1,1,1,80,1,1125,2,2,1125,1125,2,1125,0,10,31,58,333,2021/10/18,67,22,1,30_days,4.37,4.67,4.46,4.88,4.76,4.91,4.39,1,4,4,0,0,6.93,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,private,3.5549,0,8,688,0.419354839,0.466666667,0.161290323,0,0,0,0,0,0,0,0,0,0.349103943,0,0,0
33810223,195015117,within a few hours,1,0.78,0,2,0,North Center,Private room in residential home,Private room,2,1,1,1,225,1,10,2,2,10,10,2,10,0,18,34,62,62,2021/10/19,10,0,0,30_days,4.9,5,5,5,5,5,5,1,2,1,1,0,0.33,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,shared,7.0125,1,3,1000,0.774193548,0.4,0.290322581,0.516129032,1,1,1,1,1,1,1,1,0.488172043,0.838709677,1,1
33834132,10051543,within an hour,0.88,0.25,0,2,0,Logan Square,Entire rental unit,Entire home/apt,6,1,1,3,450,2,1125,2,2,2,1125,2,1117.4,0,23,53,83,358,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,private,6.5355,1,8,1000,0.161290323,0.066666667,0,0,0,0,0,0,0,0,0,0,0.075985663,0,0,0
33845847,117331227,within an hour,0.92,0.75,0,2,0,Bridgeport,Entire rental unit,Entire home/apt,4,1,1,0,115,2,1125,2,2,1125,1125,2,1125,0,2,23,53,326,2021/10/19,7,3,0,30_days,4.43,4.71,4.29,4.71,4.57,4.71,4.29,1,3,1,2,0,0.24,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,private,5.2786,1,4,230,0.35483871,0.866666667,0,0,0,0,0,0,0,0.064516129,0,0,0.407168459,0,0,0.021505376
33855764,129881621,within an hour,1,1,0,2,0,Lincoln Park,Entire rental unit,Entire home/apt,9,1,3,5,163,2,28,2,2,1125,1125,2,1125,0,24,52,67,203,2021/10/18,34,16,1,30_days,4.97,4.94,4.94,5,4.97,4.94,4.79,1,1,1,0,0,1.44,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,private,5.8409,1,4,1000,0.677419355,0.133333333,0.129032258,0.870967742,1,0,0,0,0,0.548387097,1,1,0.313261649,0.623655914,0,0.849462366
33872370,33127842,within a day,1,0.08,0,11,0,Near North Side,Entire serviced apartment,Entire home/apt,4,1,1,2,129,30,1125,30,30,1125,1125,30,1125,0,0,0,8,283,2021/10/18,2,0,0,30_days,5,5,5,4.5,5,5,5,1,11,11,0,0,0.07,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,private,2.2111,0,6,373,0.451612903,1,1,0.225806452,0,0,0,0,0,0,0,0,0.817204301,0.075268817,0,0
33878204,11539892,None,0,0,0,1,0,West Town,Entire rental unit,Entire home/apt,4,1,1,2,168,2,1125,2,2,1125,1125,2,1125,0,0,0,0,0,2021/10/18,1,0,0,30_days,5,5,5,5,5,5,5,1,1,1,0,0,0.03,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,private,3.1857,0,7,518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33899292,356360409,None,0,0,0,1,0,Logan Square,Entire condominium (condo),Entire home/apt,10,1,3,3,136,2,28,2,2,28,28,2,28,0,15,37,59,146,2021/10/18,128,55,3,30_days,4.66,4.8,4.57,4.82,4.84,4.69,4.65,1,1,1,0,0,4.74,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,private,5.9105,0,1,1000,0.903225806,0.333333333,0.258064516,0.064516129,0.107142857,0,0.5,1,1,1,1,1,0.498207885,0.057219662,0.833333333,1
33913186,256102313,within an hour,1,0.97,0,0,0,Lower West Side,Entire condominium (condo),Entire home/apt,4,1,2,3,190,1,1125,2,4,3,1125,3,959,0,9,17,32,302,2021/10/19,100,45,6,30_days,4.81,4.95,4.8,4.95,4.98,4.77,4.79,1,1,1,0,0,3.78,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,private,3.6151,0,2,1000,0.419354839,0.466666667,0.903225806,0.129032258,0.142857143,0,0,0,0,0,0,0,0.596415771,0.0906298,0,0
33928454,163484540,None,0,0,0,22,0,Calumet Heights,Shared room in residential home,Shared room,1,1,1,1,27,2,45,2,2,45,45,2,45,0,16,46,75,75,2021/10/19,13,11,1,30_days,4.77,4.85,4.77,5,5,4.77,4.77,1,19,0,2,17,3.51,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,shared,17.0169,1,4,474,1,0.033333333,0,0.516129032,1,1,1,1,1,1,1,1,0.344444444,0.838709677,1,1
33928624,107434423,within an hour,1,0.98,0,1987,0,Near North Side,Entire rental unit,Entire home/apt,2,1,1,1,153,30,1125,32,730,1125,1125,709.3,1125,0,1,31,61,336,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,313,313,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,private,2.3154,0,5,1000,0.451612903,0.5,0,0,0,0,0,0,0,0,0,0,0.317204301,0,0,0
33937582,395298252,within an hour,1,1,0,2,0,Lake View,Entire rental unit,Entire home/apt,4,1,1,1,171,2,28,2,2,28,28,2,28,0,26,56,86,86,2021/10/18,114,48,3,30_days,4.82,4.95,4.82,4.92,4.83,4.95,4.75,1,2,2,0,0,4.26,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,private,7.1471,0,0,453,0.677419355,0,0,0.516129032,1,1,1,1,1,1,1,1,0.225806452,0.838709677,1,1
33940403,113257336,within an hour,1,0.95,0,3,0,Lincoln Park,Entire residential home,Entire home/apt,12,1,6,7,2450,3,1125,3,3,1125,1125,3,1125,0,24,41,61,307,2021/10/18,7,4,1,30_days,5,5,5,5,5,5,4.71,1,3,3,0,0,0.27,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,private,4.1362,0,4,936,0.096774194,0.266666667,0.580645161,0,0.5,0.483870968,0,0,0,0,0,0,0.314695341,0.327956989,0,0
33942774,256309608,within an hour,1,1,0,1,0,Logan Square,Entire rental unit,Entire home/apt,2,1,1,1,96,2,7,2,2,7,7,2,7,0,5,24,48,138,2021/10/18,70,36,6,30_days,4.97,5,4.99,4.99,5,4.99,4.89,1,1,1,0,0,2.61,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,private,6.8412,1,2,1000,1,0.566666667,0.35483871,0,0,0,0.5,1,1,1,1,1,0.640501792,0,0.833333333,1
33948525,178710732,within an hour,0.97,1,0,20,0,Armour Square,Entire condominium (condo),Entire home/apt,14,1,5,10,376,1,365,2,2,1125,1125,2,1125,0,24,47,77,352,2021/10/18,24,17,3,30_days,5,5,4.96,4.92,5,4.75,4.79,1,19,19,0,0,3.32,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,private,3.6062,0,3,1000,0.193548387,0.166666667,0.064516129,0,0,0,0,0,0,0,0,0,0.141577061,0,0,0
33948713,178710732,within an hour,0.97,1,0,20,0,Armour Square,Entire condominium (condo),Entire home/apt,13,1,4,9,422,1,365,2,2,1125,1125,2,1125,0,20,40,70,341,2021/10/18,18,9,2,30_days,4.72,4.72,4.89,4.78,4.94,4.67,4.56,1,19,19,0,0,0.76,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,private,3.6209,0,3,1000,0.161290323,0.333333333,0.161290323,0,0,0,0,0.129032258,0,0,0,0,0.218637993,0,0.043010753,0
33948840,178710732,within an hour,0.97,1,0,20,0,Armour Square,Entire condominium (condo),Entire home/apt,12,1,4,6,375,1,365,1,2,1125,1125,1.3,1125,0,23,49,79,346,2021/10/18,19,18,0,30_days,4.68,4.63,4.95,4.79,4.95,4.74,4.68,1,19,19,0,0,1.53,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,private,3.5936,0,3,1000,0.225806452,0.133333333,0,0,0,0,0.133333333,0,0,0,0,0.133333333,0.119713262,0,0.044444444,0.044444444
33992080,256657391,within an hour,1,0,0,0,0,South Shore,Entire condominium (condo),Entire home/apt,6,1,2,4,150,2,1125,2,2,1125,1125,2,1125,0,9,39,69,344,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,private,12.7488,1,2,1000,0.451612903,0.233333333,0,0,0,0,0,0,0,0,0,0,0.228315412,0,0,0
33993860,179367980,within an hour,1,0.89,0,15,0,Lincoln Park,Entire rental unit,Entire home/apt,4,1,1,2,145,2,1125,2,4,1125,1125,2.6,1125,0,6,29,58,58,2021/10/19,94,29,5,30_days,4.84,4.85,4.81,4.88,4.94,4.96,4.71,1,13,10,3,0,3.61,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,private,4.0569,0,3,1000,1,0.6,0,0.516129032,1,1,1,1,1,1,1,1,0.533333333,0.838709677,1,1
33998121,58253007,within a few hours,1,1,0,2,0,Lake View,Private room in residential home,Private room,5,1,2,3,250,3,1125,3,3,1125,1125,3,1125,0,29,59,89,364,2021/10/18,7,5,1,30_days,5,5,5,5,5,5,5,1,1,0,1,0,0.26,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,private,7.0995,0,5,539,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0.010752688,0,0,0
34013879,31378386,within a few hours,0.9,0.71,0,8,0,Irving Park,Private room in condominium (condo),Private room,1,1,1,1,44,4,1125,4,4,1125,1125,4,1125,0,0,10,40,315,2021/10/19,5,2,0,30_days,4.8,5,5,5,5,5,4.8,1,4,0,4,0,0.28,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,shared,9.065,1,6,1000,0.419354839,1,0.225806452,0,0,0,0,0,0,0,0,0,0.548387097,0,0,0
34035822,225845042,None,0,0,0,0,0,West Town,Entire condominium (condo),Entire home/apt,5,1,2,3,44,2,8,2,2,1125,1125,2,1125,0,0,0,0,0,2021/10/18,2,0,0,30_days,5,5,5,5,5,5,5,1,1,1,0,0,0.1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,private,4.0273,0,3,521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34043080,255603957,within an hour,1,0.95,0,1,0,Uptown,Entire condominium (condo),Entire home/apt,6,1,4,4,328,1,1125,2,5,3,1125,3.1,978.4,0,1,17,39,310,2021/10/18,65,33,2,30_days,4.92,4.85,4.91,4.98,4.95,4.98,4.88,1,1,1,0,0,2.28,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,private,10.9869,0,2,1000,0.451612903,0.733333333,0.419354839,0.096774194,0,0,0,0,0.1,0,0,0,0.534767025,0.032258065,0.033333333,0
34044886,28777472,within an hour,1,1,0,4,0,Irving Park,Entire condominium (condo),Entire home/apt,6,1,3,3,161,4,1125,4,4,1125,1125,4,1125,0,9,9,9,31,2021/10/19,42,7,2,30_days,4.9,4.88,4.83,5,4.93,4.79,4.83,1,2,2,0,0,1.6,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,private,9.2731,1,6,1000,0.741935484,0.966666667,1,1,1,1,0.966666667,1,0.766666667,0.548387097,1,1,0.902867384,1,0.911111111,0.849462366
34081264,47056445,within an hour,1,0.77,0,6,0,South Shore,Entire guest suite,Entire home/apt,5,1,2,3,77,1,1125,2,120,1125,1125,112.4,1125,0,2,32,62,166,2021/10/19,36,3,0,30_days,4.75,4.78,4.78,4.97,4.94,4.5,4.78,1,5,5,0,0,1.39,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,private,13.2902,1,6,1000,1,0.5,0,0,0,0,0,1,1,1,1,1,0.5,0,0.666666667,1
34088913,65922463,None,0,0,0,1,0,Lower West Side,Entire residential home,Entire home/apt,3,1,1,1,67,1,89,2,2,1125,1125,2,1125,0,5,8,8,8,2021/10/19,15,7,1,30_days,4.87,4.93,4.87,4.67,5,4.93,5,1,1,1,0,0,0.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,private,3.5233,0,5,1000,1,0.733333333,1,1,1,1,1,1,1,1,1,1,0.911111111,1,1,1
34094589,172402450,None,0,0,0,7,0,Lake View,Entire rental unit,Entire home/apt,2,1,1,1,70,1,30,1,1,30,30,1,30,0,6,19,42,315,2021/10/19,132,54,4,30_days,4.81,4.86,4.8,4.91,4.92,4.92,4.83,1,7,7,0,0,5.27,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,private,6.3704,0,3,979,0.419354839,0.633333333,0.483870968,0.032258065,0.071428571,0,0,0,0,0,0,0,0.51218638,0.034562212,0,0
34115512,45239294,within a few hours,1,0.66,0,2,0,Humboldt Park,Entire rental unit,Entire home/apt,4,1,2,2,80,5,100,5,5,100,100,5,100,0,0,0,0,0,2021/10/19,27,10,3,30_days,4.46,4.38,4.38,4.88,4.85,4.69,4.5,1,2,2,0,0,1.11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,private,5.5182,1,6,1000,1,1,0.161290323,0,0,0,0.5,1,1,1,1,1,0.720430108,0,0.833333333,1
34122651,44773457,within an hour,1,0.9,0,3,0,Near West Side,Entire rental unit,Entire home/apt,6,1,3,3,224,1,1125,2,5,3,1125,3.1,973.6,0,7,22,29,288,2021/10/18,92,51,5,30_days,4.71,4.84,4.87,4.85,4.95,4.46,4.74,1,4,4,0,0,4.38,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,private,2.864,1,6,1000,0.322580645,0.733333333,0.451612903,1,0,0,0,0,0,0,0,0,0.502508961,0.333333333,0,0
34123559,3965428,within an hour,1,0.51,0,96,0,Near West Side,Entire rental unit,Entire home/apt,4,1,2,2,225,90,1124,90,90,1124,1124,90,1124,0,30,60,90,365,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,88,88,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,private,1.3808,0,9,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34137266,28501460,within an hour,1,0.8,0,7,0,South Shore,Shared room in bungalow,Shared room,1,1,1,1,20,3,1125,3,3,1125,1125,3,1125,0,13,30,60,335,2021/10/18,15,3,1,30_days,3.93,4.53,4.27,4.53,4.73,4.6,4.27,1,7,0,6,1,0.62,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,shared,13.1155,1,6,1000,0.032258065,0.966666667,0,0,0,0,0,0,0,0,0,0,0.33297491,0,0,0
34139061,49626033,within a few hours,0.72,0.33,0,35,0,Near North Side,Entire rental unit,Entire home/apt,2,1,1,1,140,30,1124,30,30,1124,1124,30,1124,0,30,60,90,365,2021/10/18,0,0,0,None,0,0,0,0,0,0,0,1,35,35,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,private,2.3292,0,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34147220,19645168,within a few hours,1,0.89,0,8,0,Lake View,Entire rental unit,Entire home/apt,15,1,4,9,414,2,1125,2,2,1125,1125,2,1125,0,21,45,75,165,2021/10/18,28,5,2,30_days,4.43,4.68,4,4.64,4.93,4.93,4.54,1,8,8,0,0,1.05,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,private,8.8111,0,7,912,0.774193548,0.266666667,0,0,0,0,0.5,1,1,1,1,1,0.346953405,0,0.833333333,1
34147289,257793960,within an hour,1,0.96,0,4,0,Washington Park,Entire condominium (condo),Entire home/apt,7,1,2,3,19,15,1125,15,15,1125,1125,15,1125,0,0,0,0,0,2021/10/18,23,0,0,30_days,4.96,4.83,4.7,4.78,4.83,4.39,4.7,1,3,3,0,0,1.01,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,private,10.3552,1,2,371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34147466,252018909,within an hour,1,0.89,0,3,0,Chatham,Entire rental unit,Entire home/apt,4,1,2,2,75,3,1125,3,3,1125,1125,3,1125,0,15,38,49,324,2021/10/19,35,7,2,30_days,4.91,4.97,4.86,4.97,4.97,4.77,4.97,1,1,1,0,0,1.37,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,private,14.3592,0,2,1000,0.419354839,0.3,0.35483871,0.258064516,0,0,0,0,0,0,0,0,0.358064516,0.086021505,0,0
34155756,172402450,None,0,0,0,7,0,Lake View,Entire rental unit,Entire home/apt,2,1,1,1,69,1,1125,2,2,1125,1125,2,1125,0,6,19,45,306,2021/10/19,142,57,4,30_days,4.8,4.87,4.81,4.99,4.92,4.94,4.82,1,7,7,0,0,5.43,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,private,6.4368,0,3,1000,0.419354839,0.733333333,0.35483871,0.032258065,0,0.064516129,0.133333333,0.064516129,0,0.129032258,0,0,0.502508961,0.032258065,0.065949821,0.043010753
34173702,258008948,within a day,0.5,0,0,1,0,Albany Park,Entire condominium (condo),Entire home/apt,5,1,2,2,124,1,30,2,2,30,30,2,30,0,0,0,0,46,2021/10/18,104,0,0,30_days,4.81,4.89,4.89,4.91,4.83,4.8,4.73,1,1,1,0,0,4.51,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,private,10.6617,1,2,1000,1,1,1,1,1,0,0.5,1,1,1,1,1,1,0.666666667,0.833333333,1
34182231,257464365,within a day,0.82,0.52,0,20,0,Near North Side,Entire condominium (condo),Entire home/apt,2,1,1,1,98,30,365,30,30,365,365,30,365,0,0,0,0,0,2021/10/18,1,0,0,30_days,5,5,3,5,5,5,5,1,20,20,0,0,0.04,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,private,2.0316,0,2,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34201647,193524050,within a few hours,0.9,0.89,0,1,0,Grand Boulevard,Entire condominium (condo),Entire home/apt,5,1,3,3,185,3,1125,3,3,1125,1125,3,1125,0,30,60,90,179,2021/10/19,21,11,2,30_days,4.76,4.95,4.71,5,4.95,4.9,4.76,1,1,1,0,0,0.72,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,private,6.8551,0,3,1000,0.580645161,0,0,0,0,0,0.5,1,1,1,1,1,0.193548387,0,0.833333333,1
34203312,6401608,a few days or more,0,0,0,4,0,Loop,Entire rental unit,Entire home/apt,4,1,2,2,400,3,1125,3,3,1125,1125,3,1125,0,30,60,90,90,2021/10/18,5,0,0,30_days,5,4.8,4.8,4.8,5,5,5,1,4,4,0,0,0.18,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,private,0.8034,0,8,1000,0.548387097,0,0,0.516129032,1,1,1,1,1,1,1,1,0.182795699,0.838709677,1,1
34203384,3965428,within an hour,1,0.51,0,96,0,Near North Side,Entire rental unit,Entire home/apt,2,1,1,1,140,60,1124,60,60,1124,1124,60,1124,0,30,60,90,365,2021/10/18,1,0,0,30_days,5,5,5,5,5,5,4,1,88,88,0,0,0.04,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,private,1.4469,0,9,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34211831,245574996,within an hour,1,0.99,0,9,0,Near West Side,Entire rental unit,Entire home/apt,3,1,1,2,165,2,300,2,2,1125,1125,2,1125,0,4,4,4,4,2021/10/19,69,23,1,30_days,4.71,4.86,4.8,4.68,4.88,4.97,4.64,1,5,5,0,0,2.29,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,private,0.9264,0,2,1000,0.870967742,1,1,1,1,1,1,1,1,1,1,1,0.956989247,1,1,1
